user_id,food_id,rating,interaction_type,timestamp,user_type,food_cuisine,food_category
45,320,,viewed,2025-07-02 15:56:11.816240,health_conscious,Japanese,Dinner
45,287,3.9,rated,2024-09-16 15:56:11.816427,health_conscious,Chinese,Appetizer
45,10,3.7,cooked,2024-12-23 15:56:11.816615,health_conscious,Italian,Appetizer
45,350,3.5,cooked,2024-10-18 15:56:11.816803,health_conscious,Indian,Breakfast
45,219,1.8,rated,2025-02-21 15:56:11.816990,health_conscious,Indian,Dessert
45,44,,viewed,2024-10-05 15:56:11.817177,health_conscious,Malaysian,Appetizer
45,396,,viewed,2025-05-07 15:56:11.817365,health_conscious,American,Appetizer
45,396,3.5,rated,2025-01-20 15:56:11.817552,health_conscious,American,Appetizer
45,285,1.9,rated,2025-06-26 15:56:11.817739,health_conscious,Malaysian,Dinner
45,216,3.0,rated,2024-11-02 15:56:11.817926,health_conscious,Thai,Lunch
45,294,2.2,cooked,2025-03-25 15:56:11.818116,health_conscious,Korean,Dinner
46,322,,viewed,2025-03-29 15:56:11.819335,health_conscious,Thai,Dessert
46,141,,viewed,2025-01-14 15:56:11.819533,health_conscious,Japanese,Breakfast
46,322,5.0,cooked,2025-02-19 15:56:11.819718,health_conscious,Thai,Dessert
46,129,5.0,rated,2025-04-28 15:56:11.819905,health_conscious,Thai,Appetizer
46,322,4.6,rated,2025-07-16 15:56:11.820083,health_conscious,Thai,Dessert
46,322,,viewed,2025-03-19 15:56:11.820275,health_conscious,Thai,Dessert
46,322,,viewed,2024-10-02 15:56:11.820446,health_conscious,Thai,Dessert
46,218,,viewed,2025-04-11 15:56:11.820617,health_conscious,Thai,Dessert
46,129,5.0,rated,2024-12-14 15:56:11.820786,health_conscious,Thai,Appetizer
46,129,5.0,cooked,2025-04-11 15:56:11.820956,health_conscious,Thai,Appetizer
46,218,5.0,cooked,2025-02-28 15:56:11.821128,health_conscious,Thai,Dessert
46,218,,viewed,2025-05-13 15:56:11.821298,health_conscious,Thai,Dessert
46,218,5.0,rated,2024-07-26 15:56:11.821467,health_conscious,Thai,Dessert
46,322,4.7,rated,2025-01-06 15:56:11.821637,health_conscious,Thai,Dessert
46,297,,viewed,2025-05-14 15:56:11.821808,health_conscious,Thai,Appetizer
46,297,4.9,rated,2024-09-26 15:56:11.821978,health_conscious,Thai,Appetizer
46,176,,viewed,2024-12-25 15:56:11.822174,health_conscious,Indian,Appetizer
46,41,,viewed,2024-08-05 15:56:11.822363,health_conscious,Chinese,Lunch
46,105,3.6,cooked,2025-03-07 15:56:11.822555,health_conscious,Italian,Dessert
46,372,,viewed,2024-11-01 15:56:11.822743,health_conscious,American,Breakfast
46,297,,viewed,2024-09-23 15:56:11.822914,health_conscious,Thai,Appetizer
46,218,5.0,cooked,2024-11-07 15:56:11.823088,health_conscious,Thai,Dessert
46,129,,viewed,2025-02-23 15:56:11.823265,health_conscious,Thai,Appetizer
47,175,,viewed,2025-07-17 15:56:11.824962,health_conscious,Japanese,Appetizer
47,175,,viewed,2025-01-04 15:56:11.825521,health_conscious,Japanese,Appetizer
47,6,2.1,rated,2024-10-02 15:56:11.825984,health_conscious,Korean,Dinner
47,175,5.0,cooked,2025-02-20 15:56:11.826190,health_conscious,Japanese,Appetizer
47,175,5.0,cooked,2025-01-25 15:56:11.826362,health_conscious,Japanese,Appetizer
47,175,5.0,rated,2024-12-05 15:56:11.826533,health_conscious,Japanese,Appetizer
47,175,,viewed,2025-02-16 15:56:11.826705,health_conscious,Japanese,Appetizer
47,175,,viewed,2024-09-08 15:56:11.826876,health_conscious,Japanese,Appetizer
48,143,5.0,cooked,2024-09-29 15:56:11.827968,cooking_enthusiast,Indian,Appetizer
48,140,,viewed,2024-12-01 15:56:11.828161,cooking_enthusiast,Thai,Appetizer
48,257,,viewed,2025-05-11 15:56:11.828331,cooking_enthusiast,Malaysian,Appetizer
48,362,4.0,rated,2024-09-09 15:56:11.828501,cooking_enthusiast,Malaysian,Breakfast
48,154,,viewed,2024-12-24 15:56:11.828669,cooking_enthusiast,American,Appetizer
48,370,3.0,rated,2024-12-06 15:56:11.828851,cooking_enthusiast,Italian,Lunch
48,26,5.0,rated,2024-08-09 15:56:11.829021,cooking_enthusiast,American,Lunch
49,232,,viewed,2024-11-21 15:56:11.829967,busy_professional,American,Breakfast
49,154,,viewed,2025-05-14 15:56:11.830143,busy_professional,American,Appetizer
49,224,2.9,rated,2024-12-13 15:56:11.830326,busy_professional,Korean,Lunch
49,2,4.4,rated,2025-03-29 15:56:11.830503,busy_professional,American,Appetizer
49,391,,viewed,2025-01-26 15:56:11.830672,busy_professional,Malaysian,Appetizer
49,346,5.0,rated,2024-09-22 15:56:11.830839,busy_professional,Malaysian,Appetizer
49,232,5.0,cooked,2024-09-03 15:56:11.831004,busy_professional,American,Breakfast
49,349,,viewed,2025-04-10 15:56:11.831188,busy_professional,Thai,Dinner
49,112,2.3,rated,2025-01-20 15:56:11.831369,busy_professional,Korean,Dinner
49,266,,viewed,2025-04-25 15:56:11.831550,busy_professional,American,Appetizer
49,35,2.7,cooked,2025-06-12 15:56:11.831732,busy_professional,American,Dinner
49,2,5.0,cooked,2025-02-25 15:56:11.831901,busy_professional,American,Appetizer
49,232,5.0,cooked,2025-02-23 15:56:11.832071,busy_professional,American,Breakfast
49,132,4.1,rated,2025-05-03 15:56:11.832237,busy_professional,American,Breakfast
49,51,,viewed,2024-10-02 15:56:11.832405,busy_professional,American,Lunch
49,385,,viewed,2024-11-24 15:56:11.832585,busy_professional,Italian,Breakfast
49,257,4.4,cooked,2024-11-15 15:56:11.832752,busy_professional,Malaysian,Appetizer
50,74,,viewed,2024-11-05 15:56:11.833798,cooking_enthusiast,Thai,Appetizer
50,339,4.4,rated,2024-09-13 15:56:11.833975,cooking_enthusiast,Japanese,Breakfast
50,36,,viewed,2025-05-31 15:56:11.834148,cooking_enthusiast,Korean,Breakfast
50,180,,viewed,2024-08-12 15:56:11.834317,cooking_enthusiast,Thai,Appetizer
50,17,3.6,rated,2025-07-21 15:56:11.834508,cooking_enthusiast,Indian,Breakfast
50,19,5.0,cooked,2025-05-27 15:56:11.834678,cooking_enthusiast,Thai,Breakfast
50,298,2.6,cooked,2025-07-17 15:56:11.834865,cooking_enthusiast,Chinese,Appetizer
50,110,5.0,cooked,2024-12-11 15:56:11.835038,cooking_enthusiast,Thai,Appetizer
50,109,,viewed,2024-07-29 15:56:11.835208,cooking_enthusiast,Thai,Breakfast
50,68,3.7,cooked,2024-09-14 15:56:11.835390,cooking_enthusiast,Japanese,Lunch
50,35,,viewed,2025-06-29 15:56:11.835584,cooking_enthusiast,American,Dinner
50,9,5.0,cooked,2024-09-21 15:56:11.835754,cooking_enthusiast,Korean,Lunch
50,246,,viewed,2024-08-12 15:56:11.835921,cooking_enthusiast,Thai,Breakfast
51,316,4.1,rated,2025-06-09 15:56:11.836809,cooking_enthusiast,Indian,Lunch
51,275,,viewed,2025-01-07 15:56:11.836993,cooking_enthusiast,Chinese,Dinner
51,398,,viewed,2025-07-07 15:56:11.837181,cooking_enthusiast,Chinese,Breakfast
51,393,3.1,rated,2025-03-14 15:56:11.837362,cooking_enthusiast,Italian,Dinner
51,12,,viewed,2025-06-19 15:56:11.837546,cooking_enthusiast,American,Appetizer
51,141,,viewed,2025-01-09 15:56:11.837717,cooking_enthusiast,Japanese,Breakfast
51,332,4.9,rated,2024-09-07 15:56:11.837887,cooking_enthusiast,Japanese,Breakfast
51,71,,viewed,2025-07-20 15:56:11.838057,cooking_enthusiast,Japanese,Appetizer
51,97,,viewed,2024-07-31 15:56:11.838227,cooking_enthusiast,American,Dinner
51,75,,viewed,2025-04-24 15:56:11.838395,cooking_enthusiast,American,Breakfast
51,61,,viewed,2025-06-27 15:56:11.838564,cooking_enthusiast,American,Appetizer
51,190,5.0,cooked,2024-09-14 15:56:11.838732,cooking_enthusiast,Japanese,Breakfast
51,232,5.0,cooked,2025-01-04 15:56:11.838907,cooking_enthusiast,American,Breakfast
51,396,,viewed,2025-04-02 15:56:11.839080,cooking_enthusiast,American,Appetizer
51,8,,viewed,2024-10-05 15:56:11.839249,cooking_enthusiast,Chinese,Dessert
51,280,4.2,cooked,2025-05-01 15:56:11.839418,cooking_enthusiast,Japanese,Appetizer
51,392,4.4,rated,2025-02-06 15:56:11.839600,cooking_enthusiast,Japanese,Breakfast
51,15,,viewed,2024-11-20 15:56:11.839769,cooking_enthusiast,Chinese,Breakfast
51,127,5.0,rated,2024-11-26 15:56:11.839936,cooking_enthusiast,American,Breakfast
52,277,,viewed,2024-12-30 15:56:11.840896,comfort_seeker,Italian,Appetizer
52,18,,viewed,2024-11-14 15:56:11.841085,comfort_seeker,Italian,Appetizer
52,154,,viewed,2024-10-18 15:56:11.841295,comfort_seeker,American,Appetizer
52,333,5.0,rated,2024-08-24 15:56:11.841473,comfort_seeker,Italian,Appetizer
52,321,5.0,rated,2025-07-23 15:56:11.841645,comfort_seeker,Italian,Lunch
52,217,4.9,rated,2024-12-28 15:56:11.841815,comfort_seeker,Italian,Lunch
52,234,5.0,rated,2024-10-04 15:56:11.841982,comfort_seeker,American,Lunch
52,388,3.2,rated,2024-08-19 15:56:11.842171,comfort_seeker,Malaysian,Lunch
52,154,4.5,rated,2024-10-13 15:56:11.842340,comfort_seeker,American,Appetizer
52,283,4.4,cooked,2025-06-20 15:56:11.842508,comfort_seeker,Italian,Appetizer
52,61,,viewed,2025-07-08 15:56:11.842675,comfort_seeker,American,Appetizer
52,266,,viewed,2025-01-20 15:56:11.842842,comfort_seeker,American,Appetizer
52,267,3.9,cooked,2025-01-18 15:56:11.843010,comfort_seeker,American,Dinner
52,38,,viewed,2025-05-29 15:56:11.843190,comfort_seeker,Italian,Breakfast
52,132,,viewed,2024-07-29 15:56:11.843371,comfort_seeker,American,Breakfast
52,283,,viewed,2024-10-19 15:56:11.843538,comfort_seeker,Italian,Appetizer
52,149,4.5,rated,2024-10-10 15:56:11.843706,comfort_seeker,Italian,Breakfast
52,321,4.9,cooked,2024-10-07 15:56:11.843874,comfort_seeker,Italian,Lunch
52,232,5.0,cooked,2024-09-22 15:56:11.844040,comfort_seeker,American,Breakfast
52,10,,viewed,2024-09-12 15:56:11.844206,comfort_seeker,Italian,Appetizer
52,23,5.0,cooked,2025-04-29 15:56:11.844372,comfort_seeker,Italian,Dinner
52,333,,viewed,2024-10-03 15:56:11.844540,comfort_seeker,Italian,Appetizer
52,81,2.6,cooked,2025-03-25 15:56:11.844722,comfort_seeker,Chinese,Dinner
53,385,4.7,rated,2025-05-13 15:56:11.845761,comfort_seeker,Italian,Breakfast
53,10,,viewed,2024-11-01 15:56:11.845937,comfort_seeker,Italian,Appetizer
53,217,4.5,rated,2025-01-03 15:56:11.846111,comfort_seeker,Italian,Lunch
53,61,,viewed,2025-07-15 15:56:11.846278,comfort_seeker,American,Appetizer
53,368,3.8,rated,2025-05-11 15:56:11.846462,comfort_seeker,Thai,Breakfast
53,266,,viewed,2024-10-27 15:56:11.846633,comfort_seeker,American,Appetizer
53,10,5.0,rated,2024-10-22 15:56:11.846806,comfort_seeker,Italian,Appetizer
53,2,3.8,rated,2024-11-13 15:56:11.846977,comfort_seeker,American,Appetizer
53,149,,viewed,2025-02-03 15:56:11.847147,comfort_seeker,Italian,Breakfast
53,321,5.0,cooked,2025-01-08 15:56:11.847330,comfort_seeker,Italian,Lunch
53,329,,viewed,2024-08-14 15:56:11.847515,comfort_seeker,Indian,Breakfast
53,26,5.0,cooked,2025-07-21 15:56:11.847683,comfort_seeker,American,Lunch
53,132,,viewed,2025-07-11 15:56:11.847852,comfort_seeker,American,Breakfast
53,397,,viewed,2025-03-29 15:56:11.848035,comfort_seeker,Thai,Lunch
53,154,,viewed,2025-07-11 15:56:11.848206,comfort_seeker,American,Appetizer
53,154,,viewed,2025-01-06 15:56:11.848374,comfort_seeker,American,Appetizer
53,383,,viewed,2024-12-16 15:56:11.848540,comfort_seeker,Italian,Breakfast
53,51,4.6,rated,2024-09-05 15:56:11.848708,comfort_seeker,American,Lunch
53,283,,viewed,2024-11-17 15:56:11.848875,comfort_seeker,Italian,Appetizer
53,333,,viewed,2025-01-28 15:56:11.849043,comfort_seeker,Italian,Appetizer
53,234,5.0,rated,2024-10-27 15:56:11.849210,comfort_seeker,American,Lunch
53,149,4.3,cooked,2024-11-28 15:56:11.849388,comfort_seeker,Italian,Breakfast
53,10,4.0,rated,2024-12-19 15:56:11.849556,comfort_seeker,Italian,Appetizer
54,211,4.8,cooked,2024-08-27 15:56:11.850620,adventurous,Italian,Dessert
54,398,4.1,rated,2024-09-18 15:56:11.850798,adventurous,Chinese,Breakfast
54,164,,viewed,2025-01-28 15:56:11.850971,adventurous,Malaysian,Breakfast
54,299,3.1,cooked,2024-08-21 15:56:11.851155,adventurous,Japanese,Lunch
54,294,,viewed,2024-08-29 15:56:11.851342,adventurous,Korean,Dinner
54,198,,viewed,2025-02-06 15:56:11.851525,adventurous,Italian,Lunch
54,273,,viewed,2025-03-12 15:56:11.851705,adventurous,Chinese,Lunch
54,250,4.5,cooked,2024-10-20 15:56:11.851888,adventurous,Chinese,Appetizer
54,243,,viewed,2024-12-23 15:56:11.852061,adventurous,Italian,Breakfast
54,293,,viewed,2025-06-08 15:56:11.852234,adventurous,Italian,Dessert
54,314,3.8,cooked,2025-03-07 15:56:11.852416,adventurous,Thai,Appetizer
54,55,,viewed,2024-11-25 15:56:11.852588,adventurous,Malaysian,Dinner
55,266,5.0,rated,2025-03-17 15:56:11.853554,comfort_seeker,American,Appetizer
55,293,4.2,rated,2024-09-16 15:56:11.853729,comfort_seeker,Italian,Dessert
55,10,,viewed,2024-11-02 15:56:11.853896,comfort_seeker,Italian,Appetizer
55,283,,viewed,2025-03-06 15:56:11.854068,comfort_seeker,Italian,Appetizer
55,149,4.9,rated,2024-10-10 15:56:11.854236,comfort_seeker,Italian,Breakfast
55,217,4.5,rated,2024-09-27 15:56:11.854403,comfort_seeker,Italian,Lunch
55,385,5.0,rated,2024-08-10 15:56:11.854570,comfort_seeker,Italian,Breakfast
55,217,,viewed,2024-09-07 15:56:11.854737,comfort_seeker,Italian,Lunch
55,48,,viewed,2024-08-25 15:56:11.854922,comfort_seeker,Indian,Dinner
55,29,,viewed,2025-07-18 15:56:11.855103,comfort_seeker,Chinese,Dinner
55,323,4.6,rated,2024-09-21 15:56:11.855271,comfort_seeker,Italian,Breakfast
56,168,4.6,cooked,2024-11-27 15:56:11.856314,adventurous,Korean,Appetizer
56,248,,viewed,2025-02-03 15:56:11.856494,adventurous,Chinese,Dinner
56,116,5.0,rated,2025-03-05 15:56:11.856676,adventurous,Malaysian,Dessert
56,329,5.0,cooked,2025-01-12 15:56:11.856849,adventurous,Indian,Breakfast
56,305,,viewed,2024-10-07 15:56:11.857117,adventurous,American,Lunch
56,61,,viewed,2024-09-03 15:56:11.857333,adventurous,American,Appetizer
56,377,,viewed,2024-10-17 15:56:11.857519,adventurous,Italian,Breakfast
56,379,4.5,cooked,2025-01-02 15:56:11.857695,adventurous,Korean,Lunch
56,391,,viewed,2024-08-12 15:56:11.857869,adventurous,Malaysian,Appetizer
56,227,,viewed,2025-06-07 15:56:11.858051,adventurous,Chinese,Breakfast
56,346,4.2,rated,2025-07-13 15:56:11.858224,adventurous,Malaysian,Appetizer
56,199,5.0,rated,2025-02-16 15:56:11.858398,adventurous,Malaysian,Breakfast
56,181,4.1,cooked,2024-09-03 15:56:11.858572,adventurous,Chinese,Lunch
56,399,3.4,cooked,2025-04-09 15:56:11.858753,adventurous,Japanese,Dessert
56,3,,viewed,2024-08-25 15:56:11.858930,adventurous,Thai,Appetizer
56,316,4.4,cooked,2025-01-13 15:56:11.859125,adventurous,Indian,Lunch
56,193,4.4,rated,2025-01-08 15:56:11.859297,adventurous,Korean,Appetizer
56,334,,viewed,2024-09-02 15:56:11.859470,adventurous,Indian,Appetizer
56,167,,viewed,2024-09-01 15:56:11.859642,adventurous,Malaysian,Lunch
56,69,,viewed,2025-07-19 15:56:11.859815,adventurous,Indian,Breakfast
56,116,,viewed,2024-07-26 15:56:11.859986,adventurous,Malaysian,Dessert
56,235,2.8,rated,2024-10-27 15:56:11.860175,adventurous,Japanese,Dinner
56,213,,viewed,2024-10-14 15:56:11.860351,adventurous,Malaysian,Appetizer
56,158,,viewed,2024-11-11 15:56:11.860531,adventurous,Japanese,Appetizer
57,300,,viewed,2024-08-25 15:56:11.861846,health_conscious,Japanese,Dessert
57,300,,viewed,2025-03-08 15:56:11.862022,health_conscious,Japanese,Dessert
57,300,5.0,cooked,2025-07-05 15:56:11.862193,health_conscious,Japanese,Dessert
57,300,5.0,rated,2024-12-23 15:56:11.862365,health_conscious,Japanese,Dessert
57,300,5.0,cooked,2025-03-18 15:56:11.862535,health_conscious,Japanese,Dessert
57,300,,viewed,2024-10-09 15:56:11.862706,health_conscious,Japanese,Dessert
57,300,,viewed,2025-06-11 15:56:11.862876,health_conscious,Japanese,Dessert
57,300,,viewed,2024-11-11 15:56:11.863046,health_conscious,Japanese,Dessert
57,300,,viewed,2025-04-30 15:56:11.863232,health_conscious,Japanese,Dessert
57,300,,viewed,2025-06-28 15:56:11.863404,health_conscious,Japanese,Dessert
57,238,3.7,rated,2024-11-20 15:56:11.863594,health_conscious,Italian,Appetizer
57,300,5.0,rated,2024-12-29 15:56:11.863767,health_conscious,Japanese,Dessert
57,300,,viewed,2024-09-26 15:56:11.863938,health_conscious,Japanese,Dessert
57,390,3.6,rated,2025-01-06 15:56:11.864128,health_conscious,Malaysian,Appetizer
57,314,4.6,rated,2024-12-13 15:56:11.864313,health_conscious,Thai,Appetizer
57,300,4.8,rated,2024-11-17 15:56:11.864485,health_conscious,Japanese,Dessert
58,136,4.5,cooked,2025-04-10 15:56:11.865519,cooking_enthusiast,Korean,Dessert
58,136,,viewed,2024-12-06 15:56:11.865699,cooking_enthusiast,Korean,Dessert
58,154,,viewed,2024-08-22 15:56:11.865870,cooking_enthusiast,American,Appetizer
58,126,4.2,cooked,2024-12-09 15:56:11.866040,cooking_enthusiast,Malaysian,Appetizer
58,26,4.8,cooked,2024-10-27 15:56:11.866209,cooking_enthusiast,American,Lunch
58,96,,viewed,2025-04-07 15:56:11.866378,cooking_enthusiast,Korean,Lunch
58,132,,viewed,2024-10-04 15:56:11.866547,cooking_enthusiast,American,Breakfast
58,126,,viewed,2024-10-06 15:56:11.866715,cooking_enthusiast,Malaysian,Appetizer
58,61,,viewed,2025-03-13 15:56:11.866885,cooking_enthusiast,American,Appetizer
58,162,,viewed,2024-09-24 15:56:11.867058,cooking_enthusiast,Japanese,Breakfast
58,51,4.5,rated,2024-08-05 15:56:11.867242,cooking_enthusiast,American,Lunch
58,188,,viewed,2024-12-14 15:56:11.867411,cooking_enthusiast,Indian,Lunch
58,295,,viewed,2025-04-03 15:56:11.867582,cooking_enthusiast,Korean,Appetizer
58,346,4.2,cooked,2025-01-23 15:56:11.867751,cooking_enthusiast,Malaysian,Appetizer
58,336,,viewed,2025-04-17 15:56:11.867919,cooking_enthusiast,Malaysian,Dessert
58,295,,viewed,2024-10-12 15:56:11.868087,cooking_enthusiast,Korean,Appetizer
58,232,4.4,rated,2024-08-18 15:56:11.868270,cooking_enthusiast,American,Breakfast
58,340,5.0,rated,2024-10-01 15:56:11.868440,cooking_enthusiast,Korean,Breakfast
58,96,,viewed,2025-04-01 15:56:11.868607,cooking_enthusiast,Korean,Lunch
58,392,3.8,rated,2024-11-17 15:56:11.868776,cooking_enthusiast,Japanese,Breakfast
58,280,,viewed,2024-10-15 15:56:11.868943,cooking_enthusiast,Japanese,Appetizer
58,213,4.0,rated,2025-01-30 15:56:11.869126,cooking_enthusiast,Malaysian,Appetizer
58,155,,viewed,2024-12-03 15:56:11.869297,cooking_enthusiast,Japanese,Breakfast
58,155,,viewed,2025-02-15 15:56:11.869465,cooking_enthusiast,Japanese,Breakfast
59,327,5.0,cooked,2024-12-22 15:56:11.870620,health_conscious,Thai,Lunch
59,259,5.0,cooked,2025-05-09 15:56:11.870796,health_conscious,Thai,Dessert
59,105,2.9,cooked,2024-10-23 15:56:11.870985,health_conscious,Italian,Dessert
59,26,5.0,cooked,2024-10-15 15:56:11.871170,health_conscious,American,Lunch
59,118,5.0,cooked,2024-09-15 15:56:11.871343,health_conscious,Thai,Appetizer
59,284,,viewed,2024-12-25 15:56:11.871529,health_conscious,Chinese,Dessert
59,26,,viewed,2025-01-29 15:56:11.871700,health_conscious,American,Lunch
59,74,,viewed,2024-11-04 15:56:11.871871,health_conscious,Thai,Appetizer
60,259,4.8,rated,2024-09-05 15:56:11.872946,health_conscious,Thai,Dessert
60,117,5.0,rated,2024-08-24 15:56:11.873141,health_conscious,Japanese,Breakfast
60,22,,viewed,2025-02-19 15:56:11.873323,health_conscious,Japanese,Breakfast
60,118,,viewed,2025-03-25 15:56:11.873496,health_conscious,Thai,Appetizer
60,7,,viewed,2025-06-20 15:56:11.873676,health_conscious,Japanese,Appetizer
60,300,,viewed,2024-08-16 15:56:11.873848,health_conscious,Japanese,Dessert
60,117,5.0,rated,2025-05-01 15:56:11.874017,health_conscious,Japanese,Breakfast
60,117,,viewed,2024-12-19 15:56:11.874187,health_conscious,Japanese,Breakfast
60,66,5.0,cooked,2024-11-29 15:56:11.874363,health_conscious,Japanese,Appetizer
60,118,,viewed,2024-08-13 15:56:11.874535,health_conscious,Thai,Appetizer
60,28,3.1,cooked,2025-06-11 15:56:11.874724,health_conscious,Chinese,Dessert
60,300,5.0,cooked,2024-09-02 15:56:11.874935,health_conscious,Japanese,Dessert
60,386,,viewed,2025-05-13 15:56:11.875129,health_conscious,Korean,Dinner
60,208,3.3,rated,2025-07-21 15:56:11.875315,health_conscious,Korean,Dessert
60,180,,viewed,2025-02-09 15:56:11.875486,health_conscious,Thai,Appetizer
60,102,5.0,cooked,2025-07-13 15:56:11.875658,health_conscious,Thai,Lunch
60,255,4.4,rated,2024-08-28 15:56:11.875830,health_conscious,Thai,Appetizer
60,22,,viewed,2024-10-28 15:56:11.876000,health_conscious,Japanese,Breakfast
60,118,,viewed,2024-09-21 15:56:11.876171,health_conscious,Thai,Appetizer
60,397,4.8,rated,2025-02-27 15:56:11.876343,health_conscious,Thai,Lunch
60,317,,viewed,2024-08-08 15:56:11.876528,health_conscious,Malaysian,Appetizer
60,180,5.0,rated,2025-02-24 15:56:11.876699,health_conscious,Thai,Appetizer
60,300,4.7,rated,2025-03-29 15:56:11.876878,health_conscious,Japanese,Dessert
60,255,,viewed,2024-09-09 15:56:11.877053,health_conscious,Thai,Appetizer
60,117,,viewed,2025-03-11 15:56:11.877223,health_conscious,Japanese,Breakfast
61,295,,viewed,2025-04-08 15:56:11.878257,cooking_enthusiast,Korean,Appetizer
61,187,5.0,rated,2025-06-22 15:56:11.878431,cooking_enthusiast,Thai,Breakfast
61,246,,viewed,2024-10-14 15:56:11.878599,cooking_enthusiast,Thai,Breakfast
61,109,,viewed,2025-03-26 15:56:11.878776,cooking_enthusiast,Thai,Breakfast
61,63,,viewed,2024-08-14 15:56:11.878958,cooking_enthusiast,Thai,Dessert
61,368,5.0,cooked,2025-07-16 15:56:11.879127,cooking_enthusiast,Thai,Breakfast
61,257,,viewed,2024-08-04 15:56:11.879297,cooking_enthusiast,Malaysian,Appetizer
61,266,4.9,rated,2025-06-13 15:56:11.879466,cooking_enthusiast,American,Appetizer
61,63,,viewed,2024-09-05 15:56:11.879636,cooking_enthusiast,Thai,Dessert
61,128,,viewed,2024-10-01 15:56:11.879825,cooking_enthusiast,Korean,Lunch
61,261,5.0,rated,2025-01-30 15:56:11.879994,cooking_enthusiast,Thai,Breakfast
61,2,,viewed,2024-08-12 15:56:11.880163,cooking_enthusiast,American,Appetizer
61,230,,viewed,2024-07-29 15:56:11.880331,cooking_enthusiast,Malaysian,Breakfast
61,36,4.3,cooked,2024-11-24 15:56:11.880500,cooking_enthusiast,Korean,Breakfast
61,19,3.9,rated,2025-02-06 15:56:11.880681,cooking_enthusiast,Thai,Breakfast
61,26,5.0,cooked,2024-10-05 15:56:11.880850,cooking_enthusiast,American,Lunch
61,203,4.6,cooked,2025-02-19 15:56:11.881030,cooking_enthusiast,Thai,Dessert
61,109,4.1,rated,2025-01-03 15:56:11.881199,cooking_enthusiast,Thai,Breakfast
62,294,2.8,rated,2024-11-15 15:56:11.882539,health_conscious,Korean,Dinner
62,63,,viewed,2025-06-13 15:56:11.882731,health_conscious,Thai,Dessert
62,114,3.0,rated,2024-08-25 15:56:11.882935,health_conscious,Chinese,Appetizer
62,333,,viewed,2024-12-13 15:56:11.883123,health_conscious,Italian,Appetizer
62,298,3.3,cooked,2024-12-27 15:56:11.883316,health_conscious,Chinese,Appetizer
63,391,4.9,rated,2025-07-07 15:56:11.884230,busy_professional,Malaysian,Appetizer
63,76,4.6,rated,2025-01-14 15:56:11.884404,busy_professional,Chinese,Breakfast
63,90,4.8,rated,2025-05-23 15:56:11.884573,busy_professional,Chinese,Appetizer
63,90,,viewed,2024-12-26 15:56:11.884741,busy_professional,Chinese,Appetizer
63,164,4.9,rated,2024-10-27 15:56:11.884922,busy_professional,Malaysian,Breakfast
63,265,2.4,rated,2025-07-09 15:56:11.885110,busy_professional,Japanese,Lunch
63,391,4.6,rated,2024-09-21 15:56:11.885293,busy_professional,Malaysian,Appetizer
63,295,,viewed,2025-01-11 15:56:11.885475,busy_professional,Korean,Appetizer
63,362,,viewed,2025-05-09 15:56:11.885645,busy_professional,Malaysian,Breakfast
63,164,4.0,cooked,2025-04-30 15:56:11.885818,busy_professional,Malaysian,Breakfast
63,257,4.6,rated,2025-04-30 15:56:11.885988,busy_professional,Malaysian,Appetizer
63,257,4.4,rated,2025-03-30 15:56:11.886159,busy_professional,Malaysian,Appetizer
63,391,,viewed,2024-08-19 15:56:11.886328,busy_professional,Malaysian,Appetizer
63,164,,viewed,2025-07-09 15:56:11.886496,busy_professional,Malaysian,Breakfast
63,90,,viewed,2024-12-11 15:56:11.886666,busy_professional,Chinese,Appetizer
63,257,4.9,cooked,2025-01-20 15:56:11.886834,busy_professional,Malaysian,Appetizer
63,257,,viewed,2025-02-04 15:56:11.887014,busy_professional,Malaysian,Appetizer
63,90,5.0,cooked,2024-12-08 15:56:11.887183,busy_professional,Chinese,Appetizer
63,391,4.4,cooked,2024-10-19 15:56:11.887351,busy_professional,Malaysian,Appetizer
63,257,,viewed,2025-02-05 15:56:11.887524,busy_professional,Malaysian,Appetizer
64,362,4.5,cooked,2025-02-04 15:56:11.888477,busy_professional,Malaysian,Breakfast
64,273,4.4,rated,2025-03-03 15:56:11.888692,busy_professional,Chinese,Lunch
64,341,,viewed,2025-05-29 15:56:11.888873,busy_professional,Chinese,Lunch
64,266,,viewed,2025-02-14 15:56:11.889069,busy_professional,American,Appetizer
64,21,4.1,cooked,2025-05-26 15:56:11.889244,busy_professional,Chinese,Appetizer
64,63,,viewed,2024-08-25 15:56:11.889433,busy_professional,Thai,Dessert
64,95,2.7,cooked,2025-03-08 15:56:11.889624,busy_professional,Chinese,Dinner
64,21,,viewed,2025-03-25 15:56:11.889794,busy_professional,Chinese,Appetizer
64,257,4.4,cooked,2024-08-10 15:56:11.889963,busy_professional,Malaysian,Appetizer
64,234,4.5,rated,2025-07-14 15:56:11.890132,busy_professional,American,Lunch
64,398,,viewed,2025-03-03 15:56:11.890300,busy_professional,Chinese,Breakfast
64,308,2.0,cooked,2024-11-18 15:56:11.890483,busy_professional,Japanese,Lunch
65,267,,viewed,2024-10-21 15:56:11.891537,comfort_seeker,American,Dinner
65,234,4.8,rated,2025-05-27 15:56:11.891713,comfort_seeker,American,Lunch
65,267,3.9,rated,2025-03-16 15:56:11.891883,comfort_seeker,American,Dinner
