user_age,health_conscious,adventurous_score,food_calories,food_popularity,avg_rating,interaction_count,cuisine_familiarity,food_id,will_like,ut_adventurous,ut_busy_professional,ut_comfort_seeker,ut_cooking_enthusiast,ut_health_conscious,fc_American,fc_Chinese,fc_Indian,fc_Italian,fc_Japanese,fc_Korean,fc_Malaysian,fc_Thai,fcat_Appetizer,fcat_Breakfast,fcat_Dessert,fcat_Dinner,fcat_Lunch,pc_American,pc_Chinese,pc_Indian,pc_Italian,pc_Japanese,pc_Korean,pc_Malaysian,pc_Thai,dr_high-protein,dr_low-calorie,dr_vegetarian,fdt_dairy-free,fdt_glutenfree,fdt_halal,fdt_vegan,fdt_vegetarian,ffp_cheesy,ffp_creamy,ffp_fermented,ffp_savory,ffp_sour,ffp_spicy,ffp_sweet,ffp_umami
27,0.5,0.8940552123879437,245,2.666347134652985,1.5666666666666667,15,2,118,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0
27,0.5,0.8940552123879437,287,2.519559824588193,1.5666666666666667,15,7,164,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0
27,0.5,0.8940552123879437,314,1.6029797299196535,1.5666666666666667,15,1,169,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0
27,0.5,0.8940552123879437,533,3.5994619324544352,1.5666666666666667,15,7,311,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1
27,0.5,0.8940552123879437,202,4.651446442706863,1.5666666666666667,15,7,378,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0
27,0.5,0.8940552123879437,323,3.573362736821955,1.5666666666666667,15,7,77,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
27,0.5,0.8940552123879437,230,2.085125805529512,1.5666666666666667,15,7,346,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
27,0.5,0.8940552123879437,202,4.637550553711568,1.5666666666666667,15,5,71,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1
27,0.5,0.8940552123879437,325,4.289349832414303,1.5666666666666667,15,7,336,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0
27,0.5,0.8940552123879437,431,1.3729204068147096,1.5666666666666667,15,7,80,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1
27,0.5,0.8940552123879437,320,1.7974427294501316,1.5666666666666667,15,5,39,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1
27,0.5,0.8940552123879437,329,4.001420595009863,1.5666666666666667,15,5,345,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1
45,0.83573241,0.5,547,3.3359442307357248,2.32,15,1,267,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0
45,0.83573241,0.5,327,1.9831391169809816,2.32,15,1,208,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1
45,0.83573241,0.5,319,1.2025508036610244,2.32,15,13,207,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1
45,0.83573241,0.5,284,2.6729564248450344,2.32,15,13,175,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1
45,0.83573241,0.5,319,1.2025508036610244,2.32,15,13,207,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1
45,0.83573241,0.5,319,1.2025508036610244,2.32,15,13,207,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1
45,0.83573241,0.5,319,1.2025508036610244,2.32,15,13,207,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1
45,0.83573241,0.5,284,2.6729564248450344,2.32,15,13,175,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1
45,0.83573241,0.5,284,2.6729564248450344,2.32,15,13,175,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1
45,0.83573241,0.5,284,2.6729564248450344,2.32,15,13,175,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1
45,0.83573241,0.5,319,1.2025508036610244,2.32,15,13,207,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1
45,0.83573241,0.5,319,1.2025508036610244,2.32,15,13,207,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1
45,0.83573241,0.5,284,2.6729564248450344,2.32,15,13,175,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1
45,0.83573241,0.5,319,1.2025508036610244,2.32,15,13,207,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1
45,0.83573241,0.5,319,1.2025508036610244,2.32,15,13,207,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1
66,0.5,0.5323215564478254,250,1.5190970652889844,2.2954545454545454,22,11,330,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
66,0.5,0.5323215564478254,319,4.176998308552318,2.2954545454545454,22,3,332,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1
66,0.5,0.5323215564478254,257,3.3475209936897072,2.2954545454545454,22,4,232,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
66,0.5,0.5323215564478254,282,1.3160769752577417,2.2954545454545454,22,3,155,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1
66,0.5,0.5323215564478254,232,4.480472369285341,2.2954545454545454,22,4,266,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0
66,0.5,0.5323215564478254,224,3.8196037473463353,2.2954545454545454,22,11,129,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0
66,0.5,0.5323215564478254,260,3.9072575828444114,2.2954545454545454,22,11,109,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
66,0.5,0.5323215564478254,260,3.9072575828444114,2.2954545454545454,22,11,109,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
66,0.5,0.5323215564478254,250,1.5190970652889844,2.2954545454545454,22,11,330,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
66,0.5,0.5323215564478254,285,1.139195863194168,2.2954545454545454,22,11,110,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0
66,0.5,0.5323215564478254,321,3.497916749734663,2.2954545454545454,22,3,117,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1
66,0.5,0.5323215564478254,277,3.8505375652252103,2.2954545454545454,22,2,358,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
66,0.5,0.5323215564478254,476,4.9245987487930405,2.2954545454545454,22,4,26,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
66,0.5,0.5323215564478254,304,2.774714206646823,2.2954545454545454,22,11,63,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0
66,0.5,0.5323215564478254,442,3.552331540637914,2.2954545454545454,22,11,397,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0
66,0.5,0.5323215564478254,325,1.6317643048437669,2.2954545454545454,22,4,132,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0
66,0.5,0.5323215564478254,497,3.761989059450123,2.2954545454545454,22,2,388,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
66,0.5,0.5323215564478254,593,2.639024922113156,2.2954545454545454,22,2,248,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1
66,0.5,0.5323215564478254,510,4.42844475,2.2954545454545454,22,11,233,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0
66,0.5,0.5323215564478254,348,1.8380281230859508,2.2954545454545454,22,2,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1
66,0.5,0.5323215564478254,296,2.916433093433471,2.2954545454545454,22,11,368,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
66,0.5,0.5323215564478254,250,1.5190970652889844,2.2954545454545454,22,11,330,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
48,0.8377848510248708,0.5,236,3.6910708489094777,3.709090909090909,11,9,140,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0
48,0.8377848510248708,0.5,400,3.9303379779950736,3.709090909090909,11,9,218,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0
48,0.8377848510248708,0.5,400,3.9303379779950736,3.709090909090909,11,9,218,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0
48,0.8377848510248708,0.5,375,1.975453756763824,3.709090909090909,11,9,43,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0
48,0.8377848510248708,0.5,325,4.269002895998281,3.709090909090909,11,9,322,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0
48,0.8377848510248708,0.5,325,4.269002895998281,3.709090909090909,11,9,322,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0
48,0.8377848510248708,0.5,361,2.4077688904803063,3.709090909090909,11,1,91,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0
48,0.8377848510248708,0.5,400,3.9303379779950736,3.709090909090909,11,9,218,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0
48,0.8377848510248708,0.5,375,1.975453756763824,3.709090909090909,11,9,43,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0
48,0.8377848510248708,0.5,287,4.06063949,3.709090909090909,11,1,356,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0
48,0.8377848510248708,0.5,375,1.975453756763824,3.709090909090909,11,9,43,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0
67,0.5,0.4,239,2.098962948791328,1.21875,16,4,154,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0
67,0.5,0.4,256,3.004492685509085,1.21875,16,1,283,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0
67,0.5,0.4,283,1.7986992030437854,1.21875,16,8,222,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1
67,0.5,0.4,297,2.4359175219385136,1.21875,16,4,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0
67,0.5,0.4,548,2.459559409635029,1.21875,16,2,214,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0
67,0.5,0.4,209,4.533368738073373,1.21875,16,8,84,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1
67,0.5,0.4,407,1.1305594215236972,1.21875,16,4,51,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
67,0.5,0.4,321,3.497916749734663,1.21875,16,1,117,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1
67,0.5,0.4,279,2.694303090254905,1.21875,16,8,21,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1
67,0.5,0.4,312,1.1061438787354545,1.21875,16,8,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
67,0.5,0.4,209,4.533368738073373,1.21875,16,8,84,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1
67,0.5,0.4,279,3.622036042074957,1.21875,16,8,90,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1
67,0.5,0.4,239,2.098962948791328,1.21875,16,4,154,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0
67,0.5,0.4,544,1.202421167201161,1.21875,16,2,120,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
67,0.5,0.4,436,3.299849177051166,1.21875,16,8,273,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1
67,0.5,0.4,209,4.533368738073373,1.21875,16,8,84,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1
58,0.788976994,0.4,284,2.6729564248450344,0.7727272727272727,11,7,175,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1
58,0.788976994,0.4,284,2.6729564248450344,0.7727272727272727,11,7,175,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1
58,0.788976994,0.4,224,3.8196037473463353,0.7727272727272727,11,4,129,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0
58,0.788976994,0.4,400,3.9303379779950736,0.7727272727272727,11,4,218,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0
58,0.788976994,0.4,284,2.6729564248450344,0.7727272727272727,11,7,175,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1
58,0.788976994,0.4,284,2.6729564248450344,0.7727272727272727,11,7,175,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1
58,0.788976994,0.4,284,2.6729564248450344,0.7727272727272727,11,7,175,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1
58,0.788976994,0.4,224,3.8196037473463353,0.7727272727272727,11,4,129,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0
58,0.788976994,0.4,224,3.8196037473463353,0.7727272727272727,11,4,129,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0
58,0.788976994,0.4,284,2.6729564248450344,0.7727272727272727,11,7,175,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1
58,0.788976994,0.4,284,2.6729564248450344,0.7727272727272727,11,7,175,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1
39,0.5,0.8730012342512301,331,2.377399096253284,2.3761904761904766,21,4,243,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0
39,0.5,0.8730012342512301,466,1.4435590888037222,2.3761904761904766,21,8,85,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0
39,0.5,0.8730012342512301,307,3.909114538831847,2.3761904761904766,21,8,253,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0
39,0.5,0.8730012342512301,239,2.098962948791328,2.3761904761904766,21,4,154,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0
39,0.5,0.8730012342512301,325,1.6317643048437669,2.3761904761904766,21,4,132,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0
39,0.5,0.8730012342512301,286,1.4014584086594093,2.3761904761904766,21,4,61,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0
39,0.5,0.8730012342512301,374,2.360770273407109,2.3761904761904766,21,4,119,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0
39,0.5,0.8730012342512301,306,3.982661100135983,2.3761904761904766,21,1,76,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1
39,0.5,0.8730012342512301,534,2.2207634693544023,2.3761904761904766,21,4,25,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
39,0.5,0.8730012342512301,567,2.981876083857351,2.3761904761904766,21,4,55,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1
39,0.5,0.8730012342512301,254,2.067450452017918,2.3761904761904766,21,8,352,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0
39,0.5,0.8730012342512301,587,1.240209342830632,2.3761904761904766,21,8,326,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
39,0.5,0.8730012342512301,504,4.145649343381271,2.3761904761904766,21,8,104,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0
39,0.5,0.8730012342512301,315,1.752907352311062,2.3761904761904766,21,4,385,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0
39,0.5,0.8730012342512301,268,3.399662925094729,2.3761904761904766,21,8,334,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
39,0.5,0.8730012342512301,550,4.165841828621964,2.3761904761904766,21,4,285,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0
39,0.5,0.8730012342512301,276,1.9381313949836807,2.3761904761904766,21,4,279,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
39,0.5,0.8730012342512301,298,2.139711730253433,2.3761904761904766,21,8,98,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0
39,0.5,0.8730012342512301,342,2.7111972034668383,2.3761904761904766,21,4,184,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0
39,0.5,0.8730012342512301,292,4.313157543829504,2.3761904761904766,21,4,125,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
39,0.5,0.8730012342512301,301,4.6566957475943465,2.3761904761904766,21,8,226,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0
57,0.5,0.4,257,3.3475209936897072,2.736,25,13,232,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
57,0.5,0.4,232,4.480472369285341,2.736,25,13,266,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0
